event_id,date,category,actor,text,EURUSD_ret_1d,EURUSD_dir_1d,EURUSD_ret_3d,EURUSD_dir_3d,EURUSD_ret_7d,EURUSD_dir_7d,GBPUSD_ret_1d,GBPUSD_dir_1d,GBPUSD_ret_3d,GBPUSD_dir_3d,GBPUSD_ret_7d,GBPUSD_dir_7d,USDJPY_ret_1d,USDJPY_dir_1d,USDJPY_ret_3d,USDJPY_dir_3d,USDJPY_ret_7d,USDJPY_dir_7d,VIX_chg_3d,VIX_dir_3d
EVT_192,2024-05-01,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve holds interest rates steady and Chair Powell acknowledges that progress on inflation has stalled, dampening hopes for near-term rate cuts.",0.005143796890728481,UP,0.006216615762152106,UP,0.007838548145612642,UP,0.003929655044253263,UP,0.004029946979425606,UP,0.0008997136663298029,NEUTRAL,-0.012877255174238648,DOWN,-0.030102006571741093,DOWN,-0.019035995893357777,DOWN,-0.13176931690607238,DOWN
EVT_193,2015-12-03,Monetary Policy,ECB / Mario Draghi,"The ECB extends and expands its quantitative easing programme but disappoints markets expecting more aggressive stimulus, triggering a sharp bond selloff.",0.02814535106681541,UP,0.02814535106681541,UP,0.037445239056031594,UP,0.012364246211364685,UP,0.012364246211364685,UP,0.015593154646057409,UP,-0.00466082169910589,DOWN,-0.00466082169910589,DOWN,-0.012461076036894758,DOWN,-0.20116164898473932,DOWN
EVT_194,2019-03-07,Monetary Policy,ECB / Mario Draghi,"The ECB unveils a new round of cheap long-term loans for banks and pushes back the timeline for future rate hikes, citing a weakening growth outlook.",-0.010276757477315702,DOWN,-0.010276757477315702,DOWN,0.0015058914269562632,UP,-0.006831376149563521,DOWN,-0.006831376149563521,DOWN,0.007821197963623119,UP,9.855535760581529e-05,NEUTRAL,9.855535760581529e-05,NEUTRAL,-0.0038327294833204765,DOWN,-0.03309131135908011,DOWN
EVT_195,2017-06-08,Election,UK General Election,"Prime Minister Theresa May's Conservative Party unexpectedly loses its parliamentary majority in a snap general election, weakening her position ahead of Brexit negotiations.",-0.006272006430605266,DOWN,-0.006272006430605266,DOWN,-0.003505464991164507,DOWN,-0.01862052926494757,DOWN,-0.01862052926494757,DOWN,-0.016149164877067173,DOWN,-0.00037313935889427344,NEUTRAL,-0.00037313935889427344,NEUTRAL,-0.004139606168423521,DOWN,0.05178529651032963,UP
EVT_196,2022-04-24,Election,French Presidential Election,"Emmanuel Macron wins re-election as French President, defeating far-right challenger Marine Le Pen in the runoff and easing fears of a eurosceptic shift in France.",-0.00222952123962869,DOWN,-0.01783724793107309,DOWN,-0.03102249935392731,DOWN,-0.015112959580361284,DOWN,-0.0345413801556768,DOWN,-0.04413460252213183,DOWN,0.001532926388920221,UP,-0.00893335653306153,DOWN,0.018540837121230957,UP,0.11348064010478887,UP
EVT_197,2023-03-16,Policy Announce,French Government / Emmanuel Macron,"The French government forces through a controversial pension reform raising the retirement age without a parliamentary vote, triggering nationwide protests.",0.0029041044625179304,UP,0.0029041044625179304,UP,0.02676038111133293,UP,0.0034092829006263244,UP,0.0034092829006263244,UP,0.0172869209047324,UP,0.0032970387487003677,UP,0.0032970387487003677,UP,-0.013252348285864366,DOWN,0.10401121230658243,UP
EVT_198,2019-08-25,Geopolitical,G7 Summit,The G7 summit in Biarritz is overshadowed by trade tensions as President Trump reverses course multiple times on new tariffs against China.,0.005312309309738264,UP,0.0005433056848443265,NEUTRAL,-0.001993069542827976,DOWN,0.0008580002430647376,NEUTRAL,0.0025516090536801908,UP,-0.0053520014688485315,DOWN,-0.015294685296024652,DOWN,-0.006880165802883987,DOWN,-0.0002818030367374322,NEUTRAL,-0.026518659609941434,DOWN
EVT_199,2020-08-04,Geopolitical,Lebanese Government,"A massive explosion devastates the port of Beirut, killing over 200 people and plunging Lebanon deeper into economic and political crisis.",0.004420992329538805,UP,0.009573908027737766,UP,-0.002173870673062563,DOWN,0.0005624947724811936,NEUTRAL,0.004522337529347981,UP,-0.0001177693967192699,NEUTRAL,-0.003931138208153516,DOWN,-0.004243618443612095,DOWN,-0.00035847237895782175,NEUTRAL,-0.06746090744258525,DOWN
EVT_200,2018-12-01,Geopolitical,Canada / China Governments,"Canada arrests Huawei CFO Meng Wanzhou at the request of the United States, sharply escalating tensions between China and the West amid the ongoing trade war.",,,-0.0033326563736697447,DOWN,-0.001582405153038238,DOWN,,,-0.004591864448635831,DOWN,-0.0004601791683469807,NEUTRAL,,,0.0015506295866867714,UP,-0.006386577237319321,DOWN,0.13781110405000824,UP
EVT_201,2019-05-10,Policy Announce,US Government / Donald Trump,"The Trump administration raises tariffs on 200 billion dollars of Chinese goods from 10 to 25 percent after trade talks stall, reigniting the trade war.",,,0.0012801764504052242,UP,-0.004333468502645094,DOWN,,,7.806691658145821e-05,NEUTRAL,-0.016425681355039582,DOWN,,,-0.0013943243103665885,DOWN,0.0005826982412860251,NEUTRAL,0.2477752443001041,UP
EVT_202,2016-04-03,Geopolitical,International Consortium of Investigative Journalists,"Leaked 'Panama Papers' documents reveal widespread offshore tax avoidance by global political and business elites, triggering political fallout in multiple countries including the resignation of Iceland's prime minister.",0.0009107559348322408,NEUTRAL,0.00020488244574779624,NEUTRAL,-0.0005005463729944843,NEUTRAL,-0.009964091426892328,DOWN,-0.014774587654061044,DOWN,-0.02174348251015214,DOWN,-0.006761814000103942,DOWN,-0.01886463421441842,DOWN,-0.03669830441212583,DOWN,0.07285307741317341,UP
